hotel_id,hotel_name,hotel_rank,hotel_no_reviews,rating,review_date,review_content,excellent,very_good,average,poor,terrible,families,couples,solo,business,friends,room_id,complaint_flag,housekeeping_priority,cleaning_demand_score,dominant_guest_type,room_status,checkout_hour,estimated_cleaning_time
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-06-12,Great rooms  clean  bright  and happy  I am an Ambassador and rank this IC higher than most big city IC  39 s for business or leasure stay  We were upgraded on checkin into a business room that i believe is no different than the deluxe room which is the base size  Big room and nice view,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1070,0,Low,-724.5,couples,Clean,11,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-06-04,This is a top Hotel where everything is just perfect  The friendliness of the Staff is just great and deserves a special mentioning  The location next to the Library is just perfect to reach many things very easy  Certainly will be back,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1071,0,Low,-724.5,couples,Clean,11,11
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-28,Great hotel  Well located and cordial staff  The Thai restaurant menu is great  They served from the restaurant menu in the room  Had sent the menu card  The room was spacious  The club lounge was excellent with lots of food and drinks on the house,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1072,0,Low,-724.5,couples,Clean,7,17
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-05-20,the hotel is very good comfortables roomsgood size  the hotel location is great in a walk distance from many good placesI didn  39 t enjoyed the breakfast buffet very much good but not greatI had a little problem with the staff due to some problem regarding the corporate ratebut in overall was a good experiance,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1073,0,Low,-724.5,couples,Clean,9,16
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-05-19,What I enjoyed about this hotel is the comfortable size of the room and a bed which provides a good nights rest  The location of the hotel is an added bonus with easy reach to food  drinks and shopping without leaving the comfort of air conditioning  a must in this tropic island nation,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1074,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-15,The hotel is located just beside a big shopping mall with many shops and food eateries  an ideal location for my family  The hotel provides good service and house keeping  Service was prompt and rooms are very clean  Location is perfect  near CBD area  MRT  underground from the mall,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1075,0,Low,-724.5,couples,Clean,10,11
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-15,stayed at this hotel again last week the club team led by anna remains the benchmark for me Service and club lounge par excellence  Just renovated The beds must be the most comfortable in the world,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1076,0,Low,-724.5,couples,Clean,7,17
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-13,We had a club room and it was large and comfortable  The only drawback was the long walk from reception  Food was good and the staff in the lounge were efficient  perhaps though a little stern and unfriendly  The location was pretty good  I would stay here again,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1077,0,Low,-724.5,couples,Clean,7,14
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-07,We booked 3 nights in Club rooms  and were not disappointed  The Front desk was very helpful  the rooms were lovely  in the old residences  beautifully appointed  The Lounge provided excellent food especially breakfast  Mostly the staff were wonderful,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1078,0,Low,-724.5,couples,Clean,9,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-05-05,hotel is excellent  well located  courteous and helpful staff  you really feel welcome here rooms are good  i highly recommend club lounge breakfast was good and it offers a lot of options rooms were good  housekeeping was efficient we loved the hotel and will gladly come backon the negative side  the wifi was painfully slow,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1079,1,Low,-724.5,couples,Dirty,7,50
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-04-20,nice Hotel to stay  in Heart of Singapore  lobby is awesome  a very good meeting place  Lobby gives feeling of a Fort area  all over decent property to stay  hotel is heavily booked always  pls book well in advance OR go for promotional prices by booking it at Singapore airport travel desk when you land,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1080,0,Low,-724.5,couples,Clean,7,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-20,In the hustle of Middle Road  the Intercontinental is a haven Check in took a few minutes and the young lady actually walked me up to my room Large room   spacious and exceptionally clean The staff in the Lobby area were very attentive and polite,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1081,0,Low,-724.5,couples,Clean,11,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-20,This is our favorite hotel in Singapore  This was our third visit in the last few years and the hotel is better than ever  We booked a club room for our two night stay  The room had all the amenities you could ask for  The Club Lounge was great for a complimentary breakfast,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1082,0,Low,-724.5,couples,Clean,9,17
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2016-01-01,We had a wonderful time at the Inter Continental over Christmas  The hotel lobby and lounge areas are beautiful  The ambience is civilised and the service is exemplary  Breakfast is tasty and plentiful  Rooms are spacious and classically furnished  My only criticism is that the concierge desk could be a bit better informed  especially when it comes to restaurants,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1083,0,Low,-724.5,couples,Clean,11,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-16,Stayed 2 nights  Comfortable beds  Great amenities  Close to Bugis Shops  Centrally located  Excellent service  Great views from our room  1404  Breakfast was great  Loved to have stayed a few extra days  Recommend hotel any one staying in Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1084,0,Low,-724.5,couples,Clean,11,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-15,At half the price of Raffles  the Intercontinental is an excellent hotel  Service was impeccable  the room was spacious and comfortable  and the location was perfect for a quick visit to Singapore  We had a Club level room and the amenities were a good value,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1085,0,Low,-724.5,couples,Clean,9,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-04-12,I stayed here twice during my previous two trips to Singapore  Though it is away from the bustle of the downtown business district  it is easily accesible and is very located within walking distance of several good restaurants and nightlife  The staff are very friendly and helpful too,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1086,0,Low,-724.5,couples,Clean,6,11
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-04-12,The beds were so comfortable with pillow selection cards  The staff were friendly and helpful would return at any time  The breakfast was on until late and the guests at the hotel were lovely andrespectful  All facilities exceeded expectations as this hotel is in heart of the city and yet has a suburban tinge,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1087,0,Low,-724.5,couples,Clean,11,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-09,Good facilities  very good service  nice location  Rooms were clean and spacious  Although it is located in a busy area  rooms were quite  Shopping mall downstairs is a good plus  Swimming pool is quite nice,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1088,0,Low,-724.5,couples,Clean,10,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-04-09,What to say about this hotel      Classy is the only word that comes to my mind No need to mention the elegant and friendly service       so a place to stay if you happen to be in SingaporeAlways staying there when in town and will never change whatever other options exist,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1089,0,Low,-724.5,couples,Clean,10,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-09,The location of the hotel was good  next to a shopping center and lots of stores and good restaurants nearby  The building itself was unique and the decor inside was elegant  The room was spacious and spotless  As usual  the hotel staff was rather professional like those of other Intercon hotels,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1090,0,Low,-724.5,couples,Clean,7,13
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-06,This hotel is really great Location is perfect    Bugis MRT  metro  The restaurant  lobby etc are really nice The room have all what you need and the level of service is perfect A place to stay in Singapore,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1091,0,Low,-724.5,couples,Clean,10,17
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-04-05,We enjoyed a two night stay in the Intercontinental before boarding our cruise ship  The hotel is older than many in Singapore  but immaculately maintained  preserving its  quot old world quot  elegance The staff is friendly and very helpful  The breakfast buffet was excellent  with a wide variety of offerings,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1092,0,Low,-724.5,couples,Clean,7,19
g294265-d299199,InterContinental Singapore,17.0,3102.0,3,2013-03-29,The Hotel is very clean  nice  almost noble in its facilities  The room was big  I did not like at all the front desk service which was unpleasant and profit oriented  Tried to charge me three nights although I stayed only one and this for VIP member,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1093,0,Medium,-724.5,couples,Clean,6,14
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-03-19,Every time I travel to Sinagpore staying in the Intercontinental is a must  One of the best hotels in the world due to the beautiful rooms  furnishings  lobby  lounges  breakfast and certainly the staff members  Very reasonable price for the quality of service received  Can  39 t wait to be back,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1094,0,Low,-724.5,couples,Clean,9,18
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-03-16,InterContinental is one of the best Hotel i stayed Good Location  Clean Hotel  Buffet Breakfast was awesome    Lot of varieties Well mannered staffs   Helped two time to unlock my locker as well room   Also Plenty of good shopping  amp  eateries are everywhere,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1095,0,Low,-724.5,couples,Clean,9,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-03-15,Hotel is very quiet  Breakfast is satisfactory  bed is good  shower flow is low but hot  I found it more challenging to get a taxi in the morning compared to other hotels in the area  no problem unless you are in a rush Plenty of good eateries and shopping is everywhere,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1096,0,Low,-724.5,couples,Clean,9,10
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-03-13,We enjoyed our stay in this hotel and in Singapore  Location is perfect  it  39 s in Bugis mall  and met is just right next to it  Upon check in we were greeted by friendly staff and also throughout our stay  Room is beautifully furnished  we were located at their shophouses unit  Love it  There are  Lot of restaurants nearby,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1097,0,Low,-724.5,couples,Clean,10,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,5,2013-03-09,We arrived after midnight and was greeted very warmly  Cab fare from airport was  23 Very nice room  Complimentary Wi Fi  Excellent breakfast  Attached to Bugis mall  Room was very comfortable  Stayed two nights before and one night after a cruise,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1098,0,Low,-724.5,couples,Clean,6,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-03-05,We stayed at the hotel for 4 nights  It has a wonderful location  within walking distance to most attractions and restaurants  The service was very good  especially the service offered by the executive lounge   it made my   39 working holiday  39  a very pleasant one The hotel has a pleasant feeling to it and the afternoon teas are a special occasion,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1099,0,Low,-724.5,couples,Clean,10,15
g294265-d299199,InterContinental Singapore,17.0,3102.0,4,2013-03-04,I had a most pleasant surprise and stay at the InterContinental hotel in Singapore recently The services accorded by the Executive Lounge is superb The host  Ms Anne is particular is a great asset to the hotel Thank you  amp  Thumbs Up to InterContinental Singapore Datin Irene Gan,1615.0,712.0,189.0,62.0,21.0,539.0,864.0,198.0,738.0,152.0,1100,0,Low,-724.5,couples,Clean,10,17
